date,cpi_annual,year,month,month_name,cpih_annual,cpi_monthly,food_inflation,housing_energy_inflation,food_beverages,alcohol_tobacco,clothing_footwear,housing_energy,furniture_household,health,transport,communication,recreation_culture,education,restaurants_hotels,miscellaneous,cpi_yoy_change,cumulative_inflation,above_target,deviation_from_target,inflation_regime
2018-12-01,2.1,2018,12,December,2.0,0.7,0.1,1.0,2.3,1.9,1.1,1.8,1.8,1.7,2.4,1.7,0.3,2.9,3.3,1.2,-0.3999999999999999,1957.9360212047568,True,0.10000000000000009,On Target
2019-01-01,1.8,2019,1,January,1.7,1.4,-0.6,-2.1,1.2,1.3,-0.0,3.5,1.9,1.6,2.3,0.1,0.8,2.1,1.6,1.6,-0.7,1961.022925236564,False,-0.19999999999999996,Below Target
2019-01-01,1.8,2019,1,January,1.7,0.9,-0.6,-2.1,1.2,1.3,-0.0,3.5,1.9,1.6,2.3,0.1,0.8,2.1,1.6,1.6,-0.5999999999999999,1964.1144596244192,False,-0.19999999999999996,Below Target
2019-01-01,1.8,2019,1,January,1.8,1.4,-0.6,-2.1,1.2,1.3,-0.0,3.5,1.9,1.6,2.3,0.1,0.8,2.1,1.6,1.6,-0.5999999999999999,1967.210631313856,False,-0.19999999999999996,Below Target
2019-01-01,1.8,2019,1,January,1.8,0.9,-0.6,-2.1,1.2,1.3,-0.0,3.5,1.9,1.6,2.3,0.1,0.8,2.1,1.6,1.6,-0.4999999999999998,1970.311447260827,False,-0.19999999999999996,Below Target
2019-01-01,1.8,2019,1,January,1.8,1.4,-0.6,-2.1,1.2,1.3,-0.0,3.5,1.9,1.6,2.3,0.1,0.8,2.1,1.6,1.6,-0.4999999999999998,1973.4169144317186,False,-0.19999999999999996,Below Target
2019-01-01,1.8,2019,1,January,1.7,0.9,-0.6,-2.1,1.2,1.3,-0.0,3.5,1.9,1.6,2.3,0.1,0.8,2.1,1.6,1.6,-0.4999999999999998,1976.5270398033663,False,-0.19999999999999996,Below Target
2019-01-01,1.8,2019,1,January,1.8,0.9,-0.6,-2.1,1.2,1.3,-0.0,3.5,1.9,1.6,2.3,0.1,0.8,2.1,1.6,1.6,-0.4999999999999998,1979.6418303630717,False,-0.19999999999999996,Below Target
2019-01-01,1.8,2019,1,January,1.7,1.4,-0.6,-2.1,1.2,1.3,-0.0,3.5,1.9,1.6,2.3,0.1,0.8,2.1,1.6,1.6,-0.4999999999999998,1982.7612931086164,False,-0.19999999999999996,Below Target
2019-02-01,1.9,2019,2,February,1.8,1.1,0.4,2.0,2.3,1.7,0.6,2.9,1.1,1.4,2.3,0.5,1.2,1.6,2.5,1.3,-0.20000000000000018,1986.0589984893718,False,-0.10000000000000009,Below Target
2019-03-01,1.9,2019,3,March,1.8,0.8,0.2,0.1,1.5,1.1,-0.4,2.3,1.0,1.7,0.6,1.5,1.1,1.8,1.8,1.5,-0.20000000000000018,1989.36192523698,False,-0.10000000000000009,Below Target
2019-03-01,1.9,2019,3,March,1.8,0.9,0.2,0.1,1.5,1.1,-0.4,2.3,1.0,1.7,0.6,1.5,1.1,1.8,1.8,1.5,-0.20000000000000018,1992.6700816186049,False,-0.10000000000000009,Below Target
2019-03-01,1.9,2019,3,March,1.8,0.9,0.2,0.1,1.5,1.1,-0.4,2.3,1.0,1.7,0.6,1.5,1.1,1.8,1.8,1.5,-0.20000000000000018,1995.9834759145008,False,-0.10000000000000009,Below Target
2019-03-01,1.9,2019,3,March,1.8,0.8,0.2,0.1,1.5,1.1,-0.4,2.3,1.0,1.7,0.6,1.5,1.1,1.8,1.8,1.5,0.09999999999999987,1999.302116418032,False,-0.10000000000000009,Below Target
2019-03-01,1.9,2019,3,March,1.8,0.9,0.2,0.1,1.5,1.1,-0.4,2.3,1.0,1.7,0.6,1.5,1.1,1.8,1.8,1.5,0.09999999999999987,2002.6260114356937,False,-0.10000000000000009,Below Target
2019-03-01,1.9,2019,3,March,1.8,0.8,0.2,0.1,1.5,1.1,-0.4,2.3,1.0,1.7,0.6,1.5,1.1,1.8,1.8,1.5,0.09999999999999987,2005.9551692871335,False,-0.10000000000000009,Below Target
2019-03-01,1.9,2019,3,March,1.8,0.9,0.2,0.1,1.5,1.1,-0.4,2.3,1.0,1.7,0.6,1.5,1.1,1.8,1.8,1.5,0.09999999999999987,2009.2895983051712,False,-0.10000000000000009,Below Target
2019-03-01,1.9,2019,3,March,1.8,0.8,0.2,0.1,1.5,1.1,-0.4,2.3,1.0,1.7,0.6,1.5,1.1,1.8,1.8,1.5,0.09999999999999987,2012.629306835821,False,-0.10000000000000009,Below Target
2019-04-01,2.1,2019,4,April,2.0,0.7,0.6,-1.2,2.0,1.7,0.6,1.7,1.7,0.7,1.2,1.1,1.1,1.9,2.2,1.5,0.30000000000000004,2016.3264081227833,True,0.10000000000000009,On Target
2019-05-01,2.0,2019,5,May,1.9,1.0,0.3,1.1,2.0,1.2,1.2,-0.0,1.9,1.3,2.0,1.2,1.7,2.2,1.3,1.0,0.19999999999999996,2019.853618802988,False,0.0,On Target
2019-06-01,2.0,2019,6,June,2.0,1.1,0.0,0.7,2.1,1.3,1.0,0.9,1.3,0.8,1.3,-0.0,0.6,2.2,1.6,2.1,0.19999999999999996,2023.3867081676597,False,0.0,On Target
2019-06-01,2.0,2019,6,June,2.0,1.6,0.0,0.7,2.1,1.3,1.0,0.9,1.3,0.8,1.3,-0.0,0.6,2.2,1.6,2.1,0.10000000000000009,2026.9256860146058,False,0.0,On Target
2019-06-01,2.0,2019,6,June,1.9,1.1,0.0,0.7,2.1,1.3,1.0,0.9,1.3,0.8,1.3,-0.0,0.6,2.2,1.6,2.1,0.10000000000000009,2030.4705621579635,False,0.0,On Target
2019-06-01,2.0,2019,6,June,1.9,1.6,0.0,0.7,2.1,1.3,1.0,0.9,1.3,0.8,1.3,-0.0,0.6,2.2,1.6,2.1,0.10000000000000009,2034.0213464282267,False,0.0,On Target
2019-06-01,2.0,2019,6,June,2.0,1.1,0.0,0.7,2.1,1.3,1.0,0.9,1.3,0.8,1.3,-0.0,0.6,2.2,1.6,2.1,0.10000000000000009,2037.578048672274,False,0.0,On Target
2019-06-01,2.0,2019,6,June,2.0,1.6,0.0,0.7,2.1,1.3,1.0,0.9,1.3,0.8,1.3,-0.0,0.6,2.2,1.6,2.1,0.10000000000000009,2041.1406787533945,False,0.0,On Target
2019-06-01,2.0,2019,6,June,1.9,1.1,0.0,0.7,2.1,1.3,1.0,0.9,1.3,0.8,1.3,-0.0,0.6,2.2,1.6,2.1,0.10000000000000009,2044.709246551317,False,0.0,On Target
2019-06-01,2.0,2019,6,June,1.9,1.6,0.0,0.7,2.1,1.3,1.0,0.9,1.3,0.8,1.3,-0.0,0.6,2.2,1.6,2.1,0.10000000000000009,2048.283761962236,False,0.0,On Target
2019-07-01,2.1,2019,7,July,2.0,1.4,0.0,-1.7,1.7,1.9,0.5,2.0,2.7,1.3,2.8,0.4,1.1,2.6,2.0,2.1,0.20000000000000018,2052.0432585456697,True,0.10000000000000009,On Target
2019-08-01,1.7,2019,8,August,1.7,1.8,0.3,1.0,2.5,2.0,1.5,0.4,1.5,1.3,2.1,1.1,1.2,1.7,2.5,1.7,-0.19999999999999996,2055.091986495276,False,-0.30000000000000004,Below Target
2019-09-01,1.7,2019,9,September,1.7,1.8,0.1,1.1,2.5,1.9,0.9,0.3,1.9,1.4,2.3,0.1,0.7,2.4,2.3,1.7,-0.40000000000000013,2058.1450334761444,False,-0.30000000000000004,Below Target
2019-09-01,1.7,2019,9,September,1.7,1.7,0.1,1.1,2.5,1.9,0.9,0.3,1.9,1.4,2.3,0.1,0.7,2.4,2.3,1.7,-0.30000000000000004,2061.202405606902,False,-0.30000000000000004,Below Target
2019-09-01,1.7,2019,9,September,1.8,1.8,0.1,1.1,2.5,1.9,0.9,0.3,1.9,1.4,2.3,0.1,0.7,2.4,2.3,1.7,-0.30000000000000004,2064.264109014845,False,-0.30000000000000004,Below Target
2019-09-01,1.7,2019,9,September,1.8,1.7,0.1,1.1,2.5,1.9,0.9,0.3,1.9,1.4,2.3,0.1,0.7,2.4,2.3,1.7,-0.30000000000000004,2067.330149835949,False,-0.30000000000000004,Below Target
2019-09-01,1.8,2019,9,September,1.7,1.8,0.1,1.1,2.5,1.9,0.9,0.3,1.9,1.4,2.3,0.1,0.7,2.4,2.3,1.7,-0.19999999999999996,2070.5811450607034,False,-0.19999999999999996,Below Target
2019-09-01,1.8,2019,9,September,1.7,1.7,0.1,1.1,2.5,1.9,0.9,0.3,1.9,1.4,2.3,0.1,0.7,2.4,2.3,1.7,-0.19999999999999996,2073.8370167782946,False,-0.19999999999999996,Below Target
2019-09-01,1.8,2019,9,September,1.8,1.8,0.1,1.1,2.5,1.9,0.9,0.3,1.9,1.4,2.3,0.1,0.7,2.4,2.3,1.7,-0.19999999999999996,2077.097772303462,False,-0.19999999999999996,Below Target
2019-09-01,1.8,2019,9,September,1.8,1.7,0.1,1.1,2.5,1.9,0.9,0.3,1.9,1.4,2.3,0.1,0.7,2.4,2.3,1.7,-0.19999999999999996,2080.3634189619174,False,-0.19999999999999996,Below Target
2019-10-01,1.5,2019,10,October,1.5,1.3,-0.1,-1.1,2.5,1.5,1.0,1.3,1.5,1.2,2.1,0.5,1.6,1.7,2.1,1.3,-0.5,2083.0888732356198,False,-0.5,Below Target
2019-11-01,1.5,2019,11,November,1.5,2.1,0.2,0.5,2.8,1.4,1.3,3.0,1.9,1.8,2.0,1.5,2.2,2.2,2.3,2.1,-0.5,2085.817734327164,False,-0.5,Below Target
2019-12-01,1.4,2019,12,December,1.4,1.7,0.0,1.4,2.1,1.8,-0.0,1.2,1.5,1.3,2.3,1.0,1.9,2.0,2.9,1.6,-0.7000000000000002,2088.3678550172126,False,-0.6000000000000001,Below Target
2019-12-01,1.4,2019,12,December,1.4,1.7,0.0,1.4,2.1,1.8,-0.0,1.2,1.5,1.3,2.3,1.0,1.9,2.0,2.9,1.6,-0.30000000000000004,2090.9209508480662,False,-0.6000000000000001,Below Target
2019-12-01,1.4,2019,12,December,1.4,1.7,0.0,1.4,2.1,1.8,-0.0,1.2,1.5,1.3,2.3,1.0,1.9,2.0,2.9,1.6,-0.30000000000000004,2093.477025290723,False,-0.6000000000000001,Below Target
2019-12-01,1.4,2019,12,December,1.4,1.7,0.0,1.4,2.1,1.8,-0.0,1.2,1.5,1.3,2.3,1.0,1.9,2.0,2.9,1.6,-0.30000000000000004,2096.036081820229,False,-0.6000000000000001,Below Target
2019-12-01,1.3,2019,12,December,1.4,1.7,0.0,1.4,2.1,1.8,-0.0,1.2,1.5,1.3,2.3,1.0,1.9,2.0,2.9,1.6,-0.3999999999999999,2098.4151209088677,False,-0.7,Below Target
2019-12-01,1.3,2019,12,December,1.4,1.7,0.0,1.4,2.1,1.8,-0.0,1.2,1.5,1.3,2.3,1.0,1.9,2.0,2.9,1.6,-0.3999999999999999,2100.7967372898524,False,-0.7,Below Target
2019-12-01,1.3,2019,12,December,1.4,1.7,0.0,1.4,2.1,1.8,-0.0,1.2,1.5,1.3,2.3,1.0,1.9,2.0,2.9,1.6,-0.5,2103.1809337552495,False,-0.7,Below Target
2019-12-01,1.3,2019,12,December,1.4,1.7,0.0,1.4,2.1,1.8,-0.0,1.2,1.5,1.3,2.3,1.0,1.9,2.0,2.9,1.6,-0.5,2105.5677131001507,False,-0.7,Below Target
2020-01-01,1.8,2020,1,January,1.8,1.4,-0.2,-3.1,1.3,1.6,1.0,2.2,1.6,1.9,1.0,0.4,0.8,1.7,1.8,1.7,0.0,2108.8760646698015,False,-0.19999999999999996,Below Target
2020-01-01,1.8,2020,1,January,1.8,0.6,-0.2,-3.1,1.3,1.6,1.0,2.2,1.6,1.9,1.0,0.4,0.8,1.7,1.8,1.7,0.0,2112.189378766806,False,-0.19999999999999996,Below Target
2020-01-01,1.8,2020,1,January,1.0,1.4,-0.2,-3.1,1.3,1.6,1.0,2.2,1.6,1.9,1.0,0.4,0.8,1.7,1.8,1.7,0.30000000000000004,2115.5076628349566,False,-0.19999999999999996,Below Target
2020-01-01,1.8,2020,1,January,1.0,0.6,-0.2,-3.1,1.3,1.6,1.0,2.2,1.6,1.9,1.0,0.4,0.8,1.7,1.8,1.7,0.30000000000000004,2118.830924329209,False,-0.19999999999999996,Below Target
2020-01-01,0.9,2020,1,January,1.8,0.6,-0.2,-3.1,1.3,1.6,1.0,2.2,1.6,1.9,1.0,0.4,0.8,1.7,1.8,1.7,-0.4999999999999999,2120.4950475224564,False,-1.1,Very Low
2020-01-01,0.9,2020,1,January,1.0,1.4,-0.2,-3.1,1.3,1.6,1.0,2.2,1.6,1.9,1.0,0.4,0.8,1.7,1.8,1.7,-0.4999999999999999,2122.1604188080983,False,-1.1,Very Low
2020-01-01,0.9,2020,1,January,1.0,0.6,-0.2,-3.1,1.3,1.6,1.0,2.2,1.6,1.9,1.0,0.4,0.8,1.7,1.8,1.7,-0.4999999999999999,2123.8270391222045,False,-1.1,Very Low
2020-01-01,0.9,2020,1,January,1.8,1.4,-0.2,-3.1,1.3,1.6,1.0,2.2,1.6,1.9,1.0,0.4,0.8,1.7,1.8,1.7,-0.4999999999999999,2125.494909401546,False,-1.1,Very Low
2020-02-01,1.7,2020,2,February,1.7,1.2,0.3,1.7,1.8,1.9,0.6,2.6,1.9,0.9,2.5,1.7,0.9,2.1,2.5,1.7,0.3999999999999999,2128.6476938565315,False,-0.30000000000000004,Below Target
2020-03-01,1.5,2020,3,March,1.7,1.3,0.0,0.0,1.9,1.4,-0.2,1.1,1.6,1.8,1.2,0.8,1.1,2.4,3.2,1.3,0.19999999999999996,2131.433503473852,False,-0.5,Below Target
2020-03-01,1.5,2020,3,March,1.5,1.3,0.0,0.0,1.9,1.4,-0.2,1.1,1.6,1.8,1.2,0.8,1.1,2.4,3.2,1.3,0.19999999999999996,2134.222795353194,False,-0.5,Below Target
2020-03-01,1.5,2020,3,March,1.5,1.3,0.0,0.0,1.9,1.4,-0.2,1.1,1.6,1.8,1.2,0.8,1.1,2.4,3.2,1.3,0.19999999999999996,2137.015573847386,False,-0.5,Below Target
2020-03-01,1.5,2020,3,March,1.7,1.3,0.0,0.0,1.9,1.4,-0.2,1.1,1.6,1.8,1.2,0.8,1.1,2.4,3.2,1.3,-0.30000000000000004,2139.811843314695,False,-0.5,Below Target
2020-03-01,1.7,2020,3,March,1.7,1.3,0.0,0.0,1.9,1.4,-0.2,1.1,1.6,1.8,1.2,0.8,1.1,2.4,3.2,1.3,-0.10000000000000009,2142.984910092724,False,-0.30000000000000004,Below Target
2020-03-01,1.7,2020,3,March,1.5,1.3,0.0,0.0,1.9,1.4,-0.2,1.1,1.6,1.8,1.2,0.8,1.1,2.4,3.2,1.3,-0.10000000000000009,2146.162472048689,False,-0.30000000000000004,Below Target
2020-03-01,1.7,2020,3,March,1.7,1.3,0.0,0.0,1.9,1.4,-0.2,1.1,1.6,1.8,1.2,0.8,1.1,2.4,3.2,1.3,-0.10000000000000009,2149.344535550758,False,-0.30000000000000004,Below Target
2020-03-01,1.7,2020,3,March,1.5,1.3,0.0,0.0,1.9,1.4,-0.2,1.1,1.6,1.8,1.2,0.8,1.1,2.4,3.2,1.3,0.7999999999999999,2152.531106976121,False,-0.30000000000000004,Below Target
2020-04-01,0.8,2020,4,April,0.9,1.3,0.0,-1.5,0.7,0.9,0.6,-0.0,0.6,0.6,0.8,0.4,0.6,0.7,1.0,0.5,-0.09999999999999998,2154.032794380772,False,-1.2,Very Low
2020-05-01,0.5,2020,5,May,0.7,1.8,0.0,0.7,1.1,0.2,0.5,0.1,0.4,0.7,0.5,0.2,-0.3,0.7,0.8,1.0,-0.4,2154.971974711764,False,-1.5,Very Low
2020-06-01,0.6,2020,6,June,0.8,1.1,0.1,0.8,0.6,0.8,0.1,0.7,0.6,0.3,0.1,0.3,0.7,0.1,0.5,0.1,-0.30000000000000004,2156.09946069912,False,-1.4,Very Low
2020-06-01,0.6,2020,6,June,0.8,1.1,0.1,0.8,0.6,0.8,0.1,0.7,0.6,0.3,0.1,0.3,0.7,0.1,0.5,0.1,-1.1,2157.2275104294695,False,-1.4,Very Low
2020-06-01,0.6,2020,6,June,0.8,1.4,0.1,0.8,0.6,0.8,0.1,0.7,0.6,0.3,0.1,0.3,0.7,0.1,0.5,0.1,-0.9,2158.356124184684,False,-1.4,Very Low
2020-06-01,0.6,2020,6,June,0.8,1.1,0.1,0.8,0.6,0.8,0.1,0.7,0.6,0.3,0.1,0.3,0.7,0.1,0.5,0.1,-0.9,2159.4853022467764,False,-1.4,Very Low
2020-06-01,0.6,2020,6,June,0.8,1.4,0.1,0.8,0.6,0.8,0.1,0.7,0.6,0.3,0.1,0.3,0.7,0.1,0.5,0.1,-0.9,2160.6150448978997,False,-1.4,Very Low
2020-06-01,0.6,2020,6,June,0.8,1.1,0.1,0.8,0.6,0.8,0.1,0.7,0.6,0.3,0.1,0.3,0.7,0.1,0.5,0.1,-0.9,2161.745352420349,False,-1.4,Very Low
2020-06-01,0.6,2020,6,June,0.8,1.4,0.1,0.8,0.6,0.8,0.1,0.7,0.6,0.3,0.1,0.3,0.7,0.1,0.5,0.1,-1.1,2162.8762250965588,False,-1.4,Very Low
2020-06-01,0.6,2020,6,June,0.8,1.4,0.1,0.8,0.6,0.8,0.1,0.7,0.6,0.3,0.1,0.3,0.7,0.1,0.5,0.1,-1.1,2164.007663209107,False,-1.4,Very Low
2020-07-01,1.0,2020,7,July,1.1,0.8,0.4,-0.4,0.7,0.9,1.7,0.8,0.6,1.2,-0.2,-0.8,0.7,0.8,0.6,0.9,-0.7,2165.8943362617806,False,-1.0,Below Target
2020-08-01,0.2,2020,8,August,0.5,0.4,-0.3,0.5,-0.0,0.8,0.8,0.5,1.3,0.1,-0.5,-0.1,0.3,0.7,0.6,0.6,-1.5,2166.271985317824,False,-1.8,Very Low
2020-09-01,0.6,2020,9,September,0.8,-0.1,0.4,0.2,0.5,0.7,0.5,0.9,0.6,0.4,0.7,0.8,0.3,0.7,0.5,0.8,-0.20000000000000007,2167.4051213104826,False,-1.4,Very Low
2020-09-01,0.6,2020,9,September,0.8,0.3,0.4,0.2,0.5,0.7,0.5,0.9,0.6,0.4,0.7,0.8,0.3,0.7,0.5,0.8,0.09999999999999998,2168.538823871138,False,-1.4,Very Low
2020-09-01,0.6,2020,9,September,0.7,0.3,0.4,0.2,0.5,0.7,0.5,0.9,0.6,0.4,0.7,0.8,0.3,0.7,0.5,0.8,0.0,2169.6730932830733,False,-1.4,Very Low
2020-09-01,0.6,2020,9,September,0.7,-0.1,0.4,0.2,0.5,0.7,0.5,0.9,0.6,0.4,0.7,0.8,0.3,0.7,0.5,0.8,0.0,2170.807929829715,False,-1.4,Very Low
2020-09-01,0.5,2020,9,September,0.8,0.3,0.4,0.2,0.5,0.7,0.5,0.9,0.6,0.4,0.7,0.8,0.3,0.7,0.5,0.8,-0.09999999999999998,2171.754099800477,False,-1.5,Very Low
2020-09-01,0.5,2020,9,September,0.8,-0.1,0.4,0.2,0.5,0.7,0.5,0.9,0.6,0.4,0.7,0.8,0.3,0.7,0.5,0.8,-0.09999999999999998,2172.7006640087275,False,-1.5,Very Low
2020-09-01,0.5,2020,9,September,0.7,0.3,0.4,0.2,0.5,0.7,0.5,0.9,0.6,0.4,0.7,0.8,0.3,0.7,0.5,0.8,-0.09999999999999998,2173.6476226187315,False,-1.5,Very Low
2020-09-01,0.5,2020,9,September,0.7,-0.1,0.4,0.2,0.5,0.7,0.5,0.9,0.6,0.4,0.7,0.8,0.3,0.7,0.5,0.8,-0.09999999999999998,2174.594975794823,False,-1.5,Very Low
2020-10-01,0.7,2020,10,October,0.9,0.6,0.0,-0.4,0.6,0.1,0.4,-0.1,0.8,0.2,0.2,-0.7,0.2,-0.1,0.0,0.7,0.09999999999999998,2175.9218228640366,False,-1.3,Very Low
2020-11-01,0.3,2020,11,November,0.6,-0.6,-0.1,0.0,0.5,0.8,0.4,-0.3,1.4,0.9,0.6,0.4,0.6,0.3,0.9,0.5,-0.3,2176.4908033197526,False,-1.7,Very Low
2020-12-01,0.5,2020,12,December,0.8,-0.5,0.2,0.9,1.4,0.6,-0.2,1.1,1.0,0.6,0.4,-0.1,0.6,0.7,1.0,0.6,-0.5,2177.4393411544693,False,-1.5,Very Low
2020-12-01,0.5,2020,12,December,0.8,-1.4,0.2,0.9,1.4,0.6,-0.2,1.1,1.0,0.6,0.4,-0.1,0.6,0.7,1.0,0.6,0.3,2178.3882742132837,False,-1.5,Very Low
2020-12-01,0.6,2020,12,December,0.8,-0.5,0.2,0.9,1.4,0.6,-0.2,1.1,1.0,0.6,0.4,-0.1,0.6,0.7,1.0,0.6,0.0,2179.5274683503903,False,-1.4,Very Low
2020-12-01,0.5,2020,12,December,0.8,-1.4,0.2,0.9,1.4,0.6,-0.2,1.1,1.0,0.6,0.4,-0.1,0.6,0.7,1.0,0.6,-0.09999999999999998,2180.477271462203,False,-1.5,Very Low
2020-12-01,0.6,2020,12,December,0.8,-0.5,0.2,0.9,1.4,0.6,-0.2,1.1,1.0,0.6,0.4,-0.1,0.6,0.7,1.0,0.6,0.0,2181.6175100979344,False,-1.4,Very Low
2020-12-01,0.6,2020,12,December,0.8,-1.4,0.2,0.9,1.4,0.6,-0.2,1.1,1.0,0.6,0.4,-0.1,0.6,0.7,1.0,0.6,0.0,2182.7583188529834,False,-1.4,Very Low
2020-12-01,0.6,2020,12,December,0.8,-1.4,0.2,0.9,1.4,0.6,-0.2,1.1,1.0,0.6,0.4,-0.1,0.6,0.7,1.0,0.6,0.09999999999999998,2183.8996980124098,False,-1.4,Very Low
2020-12-01,0.5,2020,12,December,0.8,-0.5,0.2,0.9,1.4,0.6,-0.2,1.1,1.0,0.6,0.4,-0.1,0.6,0.7,1.0,0.6,0.0,2184.851322886582,False,-1.5,Very Low
2021-01-01,2.6,2021,1,January,0.9,0.3,-0.1,-1.6,3.0,2.0,2.7,1.4,2.6,1.5,1.9,0.6,1.1,2.4,2.7,1.5,2.1,2189.801834086169,True,0.6000000000000001,On Target
2021-01-01,2.6,2021,1,January,2.5,-0.7,-0.1,-1.6,3.0,2.0,2.7,1.4,2.6,1.5,1.9,0.6,1.1,2.4,2.7,1.5,2.1,2194.7630713933554,True,0.6000000000000001,On Target
2021-01-01,2.6,2021,1,January,2.5,0.3,-0.1,-1.6,3.0,2.0,2.7,1.4,2.6,1.5,1.9,0.6,1.1,2.4,2.7,1.5,1.9000000000000001,2199.735058048041,True,0.6000000000000001,On Target
2021-01-01,2.6,2021,1,January,0.9,-0.7,-0.1,-1.6,3.0,2.0,2.7,1.4,2.6,1.5,1.9,0.6,1.1,2.4,2.7,1.5,2.3000000000000003,2204.7178173404786,True,0.6000000000000001,On Target
2021-01-01,0.7,2021,1,January,2.5,-0.7,-0.1,-1.6,3.0,2.0,2.7,1.4,2.6,1.5,1.9,0.6,1.1,2.4,2.7,1.5,0.19999999999999996,2206.0622360672605,False,-1.3,Very Low
2021-01-01,0.7,2021,1,January,0.9,0.3,-0.1,-1.6,3.0,2.0,2.7,1.4,2.6,1.5,1.9,0.6,1.1,2.4,2.7,1.5,0.19999999999999996,2207.4074390383,False,-1.3,Very Low
2021-01-01,0.7,2021,1,January,0.9,-0.7,-0.1,-1.6,3.0,2.0,2.7,1.4,2.6,1.5,1.9,0.6,1.1,2.4,2.7,1.5,0.09999999999999998,2208.7534267110723,False,-1.3,Very Low
2021-01-01,0.7,2021,1,January,2.5,0.3,-0.1,-1.6,3.0,2.0,2.7,1.4,2.6,1.5,1.9,0.6,1.1,2.4,2.7,1.5,0.19999999999999996,2210.1001995433203,False,-1.3,Very Low
2021-02-01,0.4,2021,2,February,0.7,-0.6,0.1,1.5,3.1,2.0,1.1,2.2,2.1,1.1,2.1,-0.0,1.4,2.5,2.3,2.1,-0.19999999999999996,2210.8702329431685,False,-1.6,Very Low
2021-03-01,0.7,2021,3,March,1.0,-1.4,0.2,0.8,2.3,2.1,2.4,1.5,2.2,1.4,2.1,1.2,1.5,1.7,3.0,2.0,0.09999999999999998,2212.218240579052,False,-1.3,Very Low
2021-03-01,0.7,2021,3,March,1.0,-0.9,0.2,0.8,2.3,2.1,2.4,1.5,2.2,1.4,2.1,1.2,1.5,1.7,3.0,2.0,0.09999999999999998,2213.5670345527233,False,-1.3,Very Low
2021-03-01,0.7,2021,3,March,0.9,-1.4,0.2,0.8,2.3,2.1,2.4,1.5,2.2,1.4,2.1,1.2,1.5,1.7,3.0,2.0,0.19999999999999996,2214.916615322879,False,-1.3,Very Low
2021-03-01,0.7,2021,3,March,0.9,-0.9,0.2,0.8,2.3,2.1,2.4,1.5,2.2,1.4,2.1,1.2,1.5,1.7,3.0,2.0,-1.9000000000000001,2216.2669833484842,False,-1.3,Very Low
2021-03-01,0.6,2021,3,March,1.0,-1.4,0.2,0.8,2.3,2.1,2.4,1.5,2.2,1.4,2.1,1.2,1.5,1.7,3.0,2.0,-2.0,2217.4251168401584,False,-1.4,Very Low
2021-03-01,0.6,2021,3,March,1.0,-0.9,0.2,0.8,2.3,2.1,2.4,1.5,2.2,1.4,2.1,1.2,1.5,1.7,3.0,2.0,-2.0,2218.583829398578,False,-1.4,Very Low
2021-03-01,0.6,2021,3,March,0.9,-1.4,0.2,0.8,2.3,2.1,2.4,1.5,2.2,1.4,2.1,1.2,1.5,1.7,3.0,2.0,-2.0,2219.7431213132772,False,-1.4,Very Low
2021-03-01,0.6,2021,3,March,0.9,-0.9,0.2,0.8,2.3,2.1,2.4,1.5,2.2,1.4,2.1,1.2,1.5,1.7,3.0,2.0,-0.09999999999999998,2220.9029928739337,False,-1.4,Very Low
2021-04-01,1.5,2021,4,April,1.6,-0.4,0.7,-0.4,3.0,2.3,0.8,1.8,2.2,2.1,3.1,0.8,1.8,1.9,3.4,1.5,0.8,2223.804121615026,False,-0.5,Below Target
2021-05-01,2.1,2021,5,May,2.1,-1.3,0.5,0.8,2.5,2.9,1.1,3.2,2.5,2.1,3.2,0.5,2.1,3.0,2.8,2.2,1.4000000000000001,2227.870778827852,True,0.10000000000000009,On Target
2021-06-01,2.1,2021,6,June,2.1,-0.8,0.4,1.4,3.9,3.2,1.6,5.8,3.5,2.7,4.7,1.6,2.1,4.0,4.4,2.9,1.4000000000000001,2231.9445526908007,True,0.10000000000000009,On Target
2021-06-01,2.1,2021,6,June,2.1,-0.6,0.4,1.4,3.9,3.2,1.6,5.8,3.5,2.7,4.7,1.6,2.1,4.0,4.4,2.9,1.7000000000000002,2236.0254556580094,True,0.10000000000000009,On Target
2021-06-01,2.1,2021,6,June,2.4,-0.8,0.4,1.4,3.9,3.2,1.6,5.8,3.5,2.7,4.7,1.6,2.1,4.0,4.4,2.9,1.4000000000000001,2240.1135002054107,True,0.10000000000000009,On Target
2021-06-01,2.1,2021,6,June,2.4,-0.6,0.4,1.4,3.9,3.2,1.6,5.8,3.5,2.7,4.7,1.6,2.1,4.0,4.4,2.9,1.4000000000000001,2244.2086988307697,True,0.10000000000000009,On Target
2021-06-01,2.5,2021,6,June,2.1,-0.8,0.4,1.4,3.9,3.2,1.6,5.8,3.5,2.7,4.7,1.6,2.1,4.0,4.4,2.9,1.8,2249.0924669533338,True,0.5,On Target
2021-06-01,2.5,2021,6,June,2.1,-0.6,0.4,1.4,3.9,3.2,1.6,5.8,3.5,2.7,4.7,1.6,2.1,4.0,4.4,2.9,1.8,2253.98640959282,True,0.5,On Target
2021-06-01,2.5,2021,6,June,2.4,-0.8,0.4,1.4,3.9,3.2,1.6,5.8,3.5,2.7,4.7,1.6,2.1,4.0,4.4,2.9,1.9,2258.8905479461387,True,0.5,On Target
